"unique.id","temp","nit","salt","block","carbon.added","mic","plate","well","rep","mu","peak.RFU","time","n.points"
"b3.t39.p1.w20",39,1000,0,3,TRUE,"2",1,20,2,0.938368518648169,132,1.83489583333333,3
"b3.t39.p1.w21",39,1000,0,3,TRUE,"1",1,21,3,0.900286240066536,140,1.83489583333333,3
"b3.t39.p1.w25",39,1000,0,3,TRUE,"11",1,25,2,0.853151381973095,115,1.83489583333333,3
"b3.t39.p1.w26",39,1000,0,3,TRUE,"14",1,26,3,0.981208158192772,176,1.83489583333333,3
"b3.t39.p1.w30",39,1000,0,3,TRUE,"6",1,30,2,0.91602351472061,170,1.83489583333333,3
"b3.t39.p1.w31",39,1000,0,3,TRUE,"12",1,31,1,0.666472692254729,117,1.83489583333333,3
"b3.t39.p1.w32",39,1000,0,3,TRUE,"7",1,32,2,0.740673368865354,99,1.83489583333333,3
"b3.t39.p1.w33",39,1000,0,3,TRUE,"1",1,33,2,0.954480317318039,146,1.83489583333333,3
"b3.t39.p1.w39",39,1000,0,3,TRUE,"14",1,39,1,0.879830642562554,147,1.83489583333333,3
"b3.t39.p1.w41",39,1000,0,3,TRUE,"5",1,41,2,0.826168078808252,136,1.83489583333333,3
"b3.t39.p1.w42",39,1000,0,3,TRUE,"10",1,42,2,0.666754388860967,119,1.83489583333333,3
"b3.t39.p1.w43",39,1000,0,3,TRUE,"13",1,43,2,0.871641980719607,112,1.83489583333333,3
"b3.t39.p1.w44",39,1000,0,3,TRUE,"15",1,44,1,0.882854945528682,126,1.83489583333333,3
"b3.t39.p1.w48",39,1000,0,3,TRUE,"5",1,48,1,0.734370287109937,100,1.83489583333333,3
"b3.t39.p1.w50",39,1000,0,3,TRUE,"8",1,50,2,0.845100909683654,123,1.83489583333333,3
"b3.t39.p1.w51",39,1000,0,3,TRUE,"11",1,51,1,0.587130914053143,80,1.83489583333333,3
"b3.t39.p1.w54",39,1000,0,3,TRUE,"9",1,54,2,0.823081477562008,129,1.83489583333333,3
"b3.t39.p1.w55",39,1000,0,3,TRUE,"11",1,55,3,0.748282249462944,118,1.83489583333333,3
"b3.t39.p1.w58",39,1000,0,3,TRUE,"5",1,58,3,0.719359110381417,106,1.83489583333333,3
"b3.t39.p1.w6",39,1000,0,3,TRUE,"1",1,6,1,0.994780923101204,185,1.83489583333333,3
"b3.t39.p1.w60",39,1000,0,3,TRUE,"13",1,60,3,0.993852088166902,132,1.83489583333333,3
"b3.t39.p1.w7",39,1000,0,3,TRUE,"none",1,7,3,0.710786578817652,109,1.83489583333333,3
"b3.t39.p2.w100",39,1000,0,3,TRUE,"14",2,100,2,0.759998039885484,108,1.83741898148148,3
"b3.t39.p2.w104",39,1000,0,3,TRUE,"3",2,104,2,0.793640025145841,96,1.83741898148148,3
"b3.t39.p2.w105",39,1000,0,3,TRUE,"2",2,105,1,0.970945639197489,173,1.83741898148148,3
"b3.t39.p2.w108",39,1000,0,3,TRUE,"9",2,108,3,1.03543563768831,191,1.83741898148148,3
"b3.t39.p2.w112",39,1000,0,3,TRUE,"7",2,112,1,0.835900295641249,133,1.83741898148148,3
"b3.t39.p2.w115",39,1000,0,3,TRUE,"9",2,115,1,1.02337706320584,123,1.83741898148148,3
"b3.t39.p2.w117",39,1000,0,3,TRUE,"4",2,117,1,0.860842080948455,143,1.83741898148148,3
"b3.t39.p2.w119",39,1000,0,3,TRUE,"all",2,119,2,0.967595016658406,192,1.83741898148148,3
"b3.t39.p2.w62",39,1000,0,3,TRUE,"6",2,62,3,0.673650710594569,107,1.83741898148148,3
"b3.t39.p2.w64",39,1000,0,3,TRUE,"none",2,64,1,0.815886612961451,133,1.83741898148148,3
"b3.t39.p2.w65",39,1000,0,3,TRUE,"6",2,65,1,0.915370386672644,159,1.83741898148148,3
"b3.t39.p2.w70",39,1000,0,3,TRUE,"12",2,70,2,0.91135316119894,157,1.83741898148148,3
"b3.t39.p2.w71",39,1000,0,3,TRUE,"8",2,71,3,0.656116791522047,104,1.83741898148148,3
"b3.t39.p2.w72",39,1000,0,3,TRUE,"10",2,72,3,0.734252403619269,113,1.83741898148148,3
"b3.t39.p2.w73",39,1000,0,3,TRUE,"12",2,73,3,0.626214722857657,88,1.83741898148148,3
"b3.t39.p2.w74",39,1000,0,3,TRUE,"all",2,74,3,0.891148162168115,166,1.83741898148148,3
"b3.t39.p2.w79",39,1000,0,3,TRUE,"3",2,79,3,0.960592343203357,138,1.83741898148148,3
"b3.t39.p2.w81",39,1000,0,3,TRUE,"3",2,81,1,0.517783939596505,107,1.83741898148148,3
"b3.t39.p2.w83",39,1000,0,3,TRUE,"13",2,83,1,0.855847457595073,103,1.83741898148148,3
"b3.t39.p2.w85",39,1000,0,3,TRUE,"4",2,85,3,0.908733452427267,144,1.83741898148148,3
"b3.t39.p2.w86",39,1000,0,3,TRUE,"10",2,86,1,1.0004786119341,183,1.83741898148148,3
"b3.t39.p2.w87",39,1000,0,3,TRUE,"4",2,87,2,1.0812665443953,192,1.83741898148148,3
"b3.t39.p2.w91",39,1000,0,3,TRUE,"2",2,91,3,0.716579874209784,107,1.83741898148148,3
"b3.t39.p2.w98",39,1000,0,3,TRUE,"8",2,98,1,1.01650595347095,177,1.83741898148148,3
"b3.t43.p1.w10",43,1000,0,3,TRUE,"14",1,10,2,-0.159045598107741,16,6.89829861111111,7
"b3.t43.p1.w12",43,1000,0,3,TRUE,"7",1,12,1,-0.151372190211621,17,3.70180555555556,4
"b3.t43.p1.w16",43,1000,0,3,TRUE,"15",1,16,2,-0.0586724197916423,14,4.59605324074074,5
"b3.t43.p1.w20",43,1000,0,3,TRUE,"9",1,20,2,-0.185346146301932,21,6.89829861111111,7
"b3.t43.p1.w21",43,1000,0,3,TRUE,"1",1,21,1,-0.163117476450841,21,5.68252314814815,6
"b3.t43.p1.w23",43,1000,0,3,TRUE,"4",1,23,1,-0.108536658858418,17,6.89829861111111,7
"b3.t43.p1.w25",43,1000,0,3,TRUE,"9",1,25,3,-0.152945334853658,18,6.89829861111111,7
"b3.t43.p1.w26",43,1000,0,3,TRUE,"3",1,26,3,-0.151899343206044,16,6.89829861111111,7
"b3.t43.p1.w29",43,1000,0,3,TRUE,"all",1,29,2,-0.142809765075025,17,6.89829861111111,7
"b3.t43.p1.w31",43,1000,0,3,TRUE,"10",1,31,1,-0.115087886500415,17,5.68252314814815,6
"b3.t43.p1.w40",43,1000,0,3,TRUE,"12",1,40,1,-0.196148839272364,24,6.89829861111111,7
"b3.t43.p1.w42",43,1000,0,3,TRUE,"3",1,42,2,-0.114082194023871,18,6.89829861111111,7
"b3.t43.p1.w43",43,1000,0,3,TRUE,"1",1,43,2,-0.121046773537739,17,6.89829861111111,7
"b3.t43.p1.w45",43,1000,0,3,TRUE,"none",1,45,2,-0.0545459816157863,13,6.89829861111111,7
"b3.t43.p1.w47",43,1000,0,3,TRUE,"2",1,47,2,-0.0911266328351822,15,6.89829861111111,7
"b3.t43.p1.w49",43,1000,0,3,TRUE,"11",1,49,3,-0.147463275598064,18,6.89829861111111,7
"b3.t43.p1.w5",43,1000,0,3,TRUE,"13",1,5,2,-0.0765621774908052,13,2.66829861111111,3
"b3.t43.p1.w50",43,1000,0,3,TRUE,"1",1,50,3,-0.0609223898916287,15,6.89829861111111,7
"b3.t43.p1.w51",43,1000,0,3,TRUE,"6",1,51,3,-0.0874031872198526,16,6.89829861111111,7
"b3.t43.p1.w53",43,1000,0,3,TRUE,"2",1,53,1,-0.127578039299754,18,6.89829861111111,7
"b3.t43.p1.w54",43,1000,0,3,TRUE,"all",1,54,1,-0.134330019221487,17,6.89829861111111,7
"b3.t43.p1.w55",43,1000,0,3,TRUE,"all",1,55,3,-0.1166316712514,20,6.89829861111111,7
"b3.t43.p1.w6",43,1000,0,3,TRUE,"10",1,6,3,-0.0788095540220124,14,3.70180555555556,4
"b3.t43.p1.w7",43,1000,0,3,TRUE,"6",1,7,1,-0.141135257849457,14,2.66829861111111,3
"b3.t43.p1.w8",43,1000,0,3,TRUE,"12",1,8,3,-0.10765390068557,13,5.68252314814815,6
"b3.t43.p2.w100",43,1000,0,3,TRUE,"none",2,100,1,-0.0571781545509851,16,6.90039351851852,7
"b3.t43.p2.w101",43,1000,0,3,TRUE,"9",2,101,1,-0.106183326734942,16,6.90039351851852,7
"b3.t43.p2.w102",43,1000,0,3,TRUE,"6",2,102,2,-0.160938371926538,19,6.90039351851852,7
"b3.t43.p2.w103",43,1000,0,3,TRUE,"11",2,103,1,-0.0895993754614422,14,6.90039351851852,7
"b3.t43.p2.w108",43,1000,0,3,TRUE,"4",2,108,2,-0.0692832449000577,14,6.90039351851852,7
"b3.t43.p2.w111",43,1000,0,3,TRUE,"12",2,111,2,-0.0787351209345644,14,3.7043287037037,4
"b3.t43.p2.w114",43,1000,0,3,TRUE,"11",2,114,2,-0.105833929045538,14,6.90039351851852,7
"b3.t43.p2.w118",43,1000,0,3,TRUE,"13",2,118,1,-0.123372114963753,18,3.7043287037037,4
"b3.t43.p2.w119",43,1000,0,3,TRUE,"3",2,119,1,-0.0808312885061218,16,6.90039351851852,7
"b3.t43.p2.w62",43,1000,0,3,TRUE,"8",2,62,1,0.017369177315498,14,4.59820601851852,5
"b3.t43.p2.w63",43,1000,0,3,TRUE,"13",2,63,3,-0.102483092244907,16,6.90039351851852,7
"b3.t43.p2.w67",43,1000,0,3,TRUE,"8",2,67,2,0.0814742628357317,32,2.67054398148148,3
"b3.t43.p2.w69",43,1000,0,3,TRUE,"7",2,69,3,-0.0754336366894683,17,4.59820601851852,5
"b3.t43.p2.w73",43,1000,0,3,TRUE,"none",2,73,3,-0.098615443113428,18,6.90039351851852,7
"b3.t43.p2.w74",43,1000,0,3,TRUE,"15",2,74,1,-0.105719681766266,15,6.90039351851852,7
"b3.t43.p2.w75",43,1000,0,3,TRUE,"8",2,75,3,-0.0645482087752114,14,3.7043287037037,4
"b3.t43.p2.w76",43,1000,0,3,TRUE,"2",2,76,3,-0.0530327315162246,15,2.67054398148148,3
"b3.t43.p2.w78",43,1000,0,3,TRUE,"5",2,78,3,-0.0791752152976976,16,2.67054398148148,3
"b3.t43.p2.w79",43,1000,0,3,TRUE,"14",2,79,3,-0.0161398805936231,16,2.67054398148148,3
"b3.t43.p2.w84",43,1000,0,3,TRUE,"4",2,84,3,-0.17654794893884,16,6.90039351851852,7
"b3.t43.p2.w86",43,1000,0,3,TRUE,"7",2,86,2,-0.108800456594303,17,6.90039351851852,7
"b3.t43.p2.w88",43,1000,0,3,TRUE,"5",2,88,1,-0.190137092355645,25,6.90039351851852,7
"b3.t43.p2.w89",43,1000,0,3,TRUE,"5",2,89,2,-0.0851595930515624,15,6.90039351851852,7
"b3.t43.p2.w95",43,1000,0,3,TRUE,"15",2,95,3,-0.122371543986107,19,6.90039351851852,7
"b3.t43.p2.w96",43,1000,0,3,TRUE,"10",2,96,2,-0.177026946818213,21,6.90039351851852,7
"b3.t43.p2.w98",43,1000,0,3,TRUE,"14",2,98,1,-0.0926330718533029,16,5.68506944444444,6
"b3.t8.p1.w1",8,1000,0,3,TRUE,"2",1,1,2,0.324718830943357,3760,14.9051157407407,15
"b3.t8.p1.w10",8,1000,0,3,TRUE,"12",1,10,2,0.262131726865606,1707,14.9051157407407,15
"b3.t8.p1.w11",8,1000,0,3,TRUE,"5",1,11,3,0.267296248490647,1752,14.9051157407407,15
"b3.t8.p1.w12",8,1000,0,3,TRUE,"7",1,12,1,0.334469675482251,4113,14.9051157407407,15
"b3.t8.p1.w16",8,1000,0,3,TRUE,"9",1,16,3,0.368786992329656,3881,14.0005208333333,14
"b3.t8.p1.w19",8,1000,0,3,TRUE,"10",1,19,1,0.316087683102977,3077,14.9051157407407,15
"b3.t8.p1.w2",8,1000,0,3,TRUE,"1",1,2,3,0.289707736583263,1641,14.9051157407407,15
"b3.t8.p1.w32",8,1000,0,3,TRUE,"8",1,32,1,-0.00630281714650754,94,2.04239583333333,3
"b3.t8.p1.w33",8,1000,0,3,TRUE,"10",1,33,3,0.306040552097544,2842,14.9051157407407,15
"b3.t8.p1.w35",8,1000,0,3,TRUE,"3",1,35,2,0.361555617509938,4645,12.8019212962963,13
"b3.t8.p1.w38",8,1000,0,3,TRUE,"5",1,38,2,0.322109273635708,2480,12.8019212962963,13
"b3.t8.p1.w40",8,1000,0,3,TRUE,"9",1,40,1,-0.0962853900609359,29,4.06084490740741,5
"b3.t8.p1.w42",8,1000,0,3,TRUE,"13",1,42,2,0.305748906993374,2697,14.9051157407407,15
"b3.t8.p1.w43",8,1000,0,3,TRUE,"none",1,43,3,0.241128564670603,901,14.9051157407407,15
"b3.t8.p1.w44",8,1000,0,3,TRUE,"all",1,44,2,0.261140208795713,1388,14.0005208333333,14
"b3.t8.p1.w45",8,1000,0,3,TRUE,"14",1,45,2,0.312050870350525,2487,14.0005208333333,14
"b3.t8.p1.w47",8,1000,0,3,TRUE,"12",1,47,1,0.295065099041555,1690,14.0005208333333,14
"b3.t8.p1.w5",8,1000,0,3,TRUE,"all",1,5,1,0.274573859515138,1465,14.9051157407407,15
"b3.t8.p1.w53",8,1000,0,3,TRUE,"15",1,53,3,0.250600075997088,779,12.0364467592593,12
"b3.t8.p1.w56",8,1000,0,3,TRUE,"13",1,56,1,0.275354216183071,1170,14.0005208333333,14
"b3.t8.p1.w59",8,1000,0,3,TRUE,"7",1,59,3,0.328881627744001,3323,14.0005208333333,14
"b3.t8.p1.w9",8,1000,0,3,TRUE,"3",1,9,3,0.293604813541061,2041,14.9051157407407,15
"b3.t8.p2.w100",8,1000,0,3,TRUE,"9",2,100,2,0.245200197450541,1276,14.9074189814815,15
"b3.t8.p2.w102",8,1000,0,3,TRUE,"7",2,102,2,0.251774696937664,1472,14.9074189814815,15
"b3.t8.p2.w104",8,1000,0,3,TRUE,"1",2,104,1,0.224868401730532,821,14.9074189814815,15
"b3.t8.p2.w105",8,1000,0,3,TRUE,"15",2,105,2,0.243433032196368,925,14.9074189814815,15
"b3.t8.p2.w107",8,1000,0,3,TRUE,"12",2,107,3,0.24486479688076,996,14.9074189814815,15
"b3.t8.p2.w109",8,1000,0,3,TRUE,"2",2,109,3,0.236574317644659,1107,14.9074189814815,15
"b3.t8.p2.w111",8,1000,0,3,TRUE,"5",2,111,1,0.229378509383843,1214,14.9074189814815,15
"b3.t8.p2.w112",8,1000,0,3,TRUE,"4",2,112,2,0.22209990480798,905,14.9074189814815,15
"b3.t8.p2.w114",8,1000,0,3,TRUE,"6",2,114,1,0.226300898798882,894,14.9074189814815,15
"b3.t8.p2.w115",8,1000,0,3,TRUE,"2",2,115,1,0.231308298861909,1232,14.9074189814815,15
"b3.t8.p2.w116",8,1000,0,3,TRUE,"8",2,116,2,0.26076742250188,1916,14.9074189814815,15
"b3.t8.p2.w119",8,1000,0,3,TRUE,"1",2,119,2,0.239271729578039,1137,14.9074189814815,15
"b3.t8.p2.w61",8,1000,0,3,TRUE,"4",2,61,1,0.2311169743582,1022,14.9074189814815,15
"b3.t8.p2.w64",8,1000,0,3,TRUE,"none",2,64,2,0.18587182861303,673,14.9074189814815,15
"b3.t8.p2.w66",8,1000,0,3,TRUE,"10",2,66,2,0.193260940007372,575,14.9074189814815,15
"b3.t8.p2.w67",8,1000,0,3,TRUE,"14",2,67,3,0.256632844945781,1450,14.9074189814815,15
"b3.t8.p2.w69",8,1000,0,3,TRUE,"15",2,69,1,0.272303290886549,1709,14.9074189814815,15
"b3.t8.p2.w73",8,1000,0,3,TRUE,"13",2,73,3,0.231250044161412,1051,14.9074189814815,15
"b3.t8.p2.w75",8,1000,0,3,TRUE,"11",2,75,3,0.183135872560631,460,14.9074189814815,15
"b3.t8.p2.w77",8,1000,0,3,TRUE,"none",2,77,1,0.242844568500886,1150,14.9074189814815,15
"b3.t8.p2.w78",8,1000,0,3,TRUE,"11",2,78,2,0.217787476941305,893,14.9074189814815,15
"b3.t8.p2.w80",8,1000,0,3,TRUE,"6",2,80,3,0.213103224522851,1004,14.9074189814815,15
"b3.t8.p2.w81",8,1000,0,3,TRUE,"3",2,81,1,0.247615572086216,1085,14.9074189814815,15
"b3.t8.p2.w84",8,1000,0,3,TRUE,"6",2,84,2,0.203857268407623,656,14.9074189814815,15
"b3.t8.p2.w87",8,1000,0,3,TRUE,"4",2,87,3,0.222271534764538,1016,14.9074189814815,15
"b3.t8.p2.w91",8,1000,0,3,TRUE,"11",2,91,1,0.203454859314229,685,14.9074189814815,15
"b3.t8.p2.w92",8,1000,0,3,TRUE,"8",2,92,3,0.220811369619539,991,14.9074189814815,15
"b3.t8.p2.w93",8,1000,0,3,TRUE,"14",2,93,1,0.241532851307542,1092,14.9074189814815,15
"b3.t8.p2.w95",8,1000,0,3,TRUE,"all",2,95,3,0.194334452743712,559,14.9074189814815,15
"b4.t14.p1.w13",14,1000,0,4,TRUE,"1",1,13,2,0.572883090231449,1828,6.89324074074074,6
"b4.t14.p1.w14",14,1000,0,4,TRUE,"11",1,14,2,0.480744598718449,1090,6.89324074074074,6
"b4.t14.p1.w17",14,1000,0,4,TRUE,"14",1,17,1,0.196635303495406,35,3.07982638888889,3
"b4.t14.p1.w20",14,1000,0,4,TRUE,"15",1,20,1,0.581153869146976,1228,6.89324074074074,6
"b4.t14.p1.w21",14,1000,0,4,TRUE,"10",1,21,1,0.364337873766291,1372,3.07982638888889,3
"b4.t14.p1.w26",14,1000,0,4,TRUE,"7",1,26,3,0.656806814858871,1727,5.83674768518518,5
"b4.t14.p1.w27",14,1000,0,4,TRUE,"none",1,27,2,0.544104435901449,1755,7.89805555555556,7
"b4.t14.p1.w28",14,1000,0,4,TRUE,"8",1,28,3,0.558623852389558,1839,6.89324074074074,6
"b4.t14.p1.w30",14,1000,0,4,TRUE,"12",1,30,3,0.84684825803575,2956,5.83674768518518,5
"b4.t14.p1.w33",14,1000,0,4,TRUE,"8",1,33,2,0.50401368771861,1182,6.89324074074074,6
"b4.t14.p1.w35",14,1000,0,4,TRUE,"9",1,35,3,0.55539141656942,1462,6.89324074074074,6
"b4.t14.p1.w36",14,1000,0,4,TRUE,"14",1,36,2,0.524602680139174,946,6.89324074074074,6
"b4.t14.p1.w37",14,1000,0,4,TRUE,"13",1,37,1,0.618648118188615,1804,6.89324074074074,6
"b4.t14.p1.w4",14,1000,0,4,TRUE,"all",1,4,1,0.275585983865457,652,3.07982638888889,3
"b4.t14.p1.w42",14,1000,0,4,TRUE,"11",1,42,1,0.607554535980755,1462,5.83674768518518,5
"b4.t14.p1.w43",14,1000,0,4,TRUE,"6",1,43,1,0.675306731130203,1705,5.83674768518518,5
"b4.t14.p1.w45",14,1000,0,4,TRUE,"6",1,45,2,0.575666257147227,1712,6.89324074074074,6
"b4.t14.p1.w48",14,1000,0,4,TRUE,"3",1,48,2,0.403728120731446,1275,3.07982638888889,3
"b4.t14.p1.w49",14,1000,0,4,TRUE,"15",1,49,2,0.818232574572805,2434,3.99409722222222,4
"b4.t14.p1.w51",14,1000,0,4,TRUE,"7",1,51,1,0.649208907529626,1689,5.83674768518518,5
"b4.t14.p1.w54",14,1000,0,4,TRUE,"13",1,54,3,0.510262634599047,855,6.89324074074074,6
"b4.t14.p1.w56",14,1000,0,4,TRUE,"all",1,56,2,0.44744306886118,434,5.83674768518518,5
"b4.t14.p1.w57",14,1000,0,4,TRUE,"all",1,57,3,0.468173828906014,570,6.89324074074074,6
"b4.t14.p1.w59",14,1000,0,4,TRUE,"2",1,59,3,0.452558082456653,695,6.89324074074074,6
"b4.t14.p1.w6",14,1000,0,4,TRUE,"10",1,6,2,0.654283561352829,2124,6.89324074074074,6
"b4.t14.p1.w60",14,1000,0,4,TRUE,"11",1,60,3,0.484047610783622,691,5.83674768518518,5
"b4.t14.p1.w7",14,1000,0,4,TRUE,"2",1,7,1,0.566753189121766,1963,6.89324074074074,6
"b4.t14.p2.w100",14,1000,0,4,TRUE,"1",2,100,1,0.536032308465138,1031,5.83902777777778,5
"b4.t14.p2.w101",14,1000,0,4,TRUE,"3",2,101,1,0.538696392673602,1214,5.83902777777778,5
"b4.t14.p2.w104",14,1000,0,4,TRUE,"4",2,104,2,0.541588704992484,890,5.83902777777778,5
"b4.t14.p2.w105",14,1000,0,4,TRUE,"6",2,105,3,0.501812898379943,1194,6.89574074074074,6
"b4.t14.p2.w106",14,1000,0,4,TRUE,"5",2,106,3,0.537378057949889,1209,5.83902777777778,5
"b4.t14.p2.w108",14,1000,0,4,TRUE,"1",2,108,3,0.51547567000112,998,5.83902777777778,5
"b4.t14.p2.w109",14,1000,0,4,TRUE,"7",2,109,2,0.490390990336645,785,6.89574074074074,6
"b4.t14.p2.w110",14,1000,0,4,TRUE,"8",2,110,1,0.560647653212836,846,5.83902777777778,5
"b4.t14.p2.w111",14,1000,0,4,TRUE,"9",2,111,1,0.464622047643852,1218,5.83902777777778,5
"b4.t14.p2.w112",14,1000,0,4,TRUE,"2",2,112,2,0.54181789796085,1260,5.83902777777778,5
"b4.t14.p2.w115",14,1000,0,4,TRUE,"12",2,115,2,0.518533814835986,771,3.99665509259259,4
"b4.t14.p2.w117",14,1000,0,4,TRUE,"13",2,117,2,0.646713452068092,1455,5.83902777777778,5
"b4.t14.p2.w119",14,1000,0,4,TRUE,"3",2,119,3,0.49543259028772,755,6.89574074074074,6
"b4.t14.p2.w67",14,1000,0,4,TRUE,"5",2,67,2,0.474909038062376,893,6.89574074074074,6
"b4.t14.p2.w70",14,1000,0,4,TRUE,"9",2,70,2,0.48560387315854,1244,6.89574074074074,6
"b4.t14.p2.w71",14,1000,0,4,TRUE,"10",2,71,3,0.582291568571672,1132,5.83902777777778,5
"b4.t14.p2.w72",14,1000,0,4,TRUE,"4",2,72,3,0.582538851131974,913,5.83902777777778,5
"b4.t14.p2.w74",14,1000,0,4,TRUE,"5",2,74,1,0.546367349572421,868,5.83902777777778,5
"b4.t14.p2.w75",14,1000,0,4,TRUE,"12",2,75,1,0.54686582026379,961,5.83902777777778,5
"b4.t14.p2.w87",14,1000,0,4,TRUE,"none",2,87,1,0.543288937363448,986,5.83902777777778,5
"b4.t14.p2.w89",14,1000,0,4,TRUE,"14",2,89,3,0.488365877529026,867,6.89574074074074,6
"b4.t14.p2.w91",14,1000,0,4,TRUE,"4",2,91,1,0.522940163221832,1237,6.89574074074074,6
"b4.t14.p2.w95",14,1000,0,4,TRUE,"none",2,95,3,0.519149984308068,1088,5.83902777777778,5
"b4.t14.p2.w98",14,1000,0,4,TRUE,"15",2,98,3,0.465746354971871,1023,6.89574074074074,6
"b4.t20.p1.w10",20,1000,0,4,TRUE,"none",1,10,3,0.797471763598734,1125,3.02052083333333,3
"b4.t20.p1.w12",20,1000,0,4,TRUE,"7",1,12,2,0.898714068990292,1352,3.02052083333333,4
"b4.t20.p1.w13",20,1000,0,4,TRUE,"12",1,13,2,0.976130859232877,2095,3.02052083333333,4
"b4.t20.p1.w15",20,1000,0,4,TRUE,"11",1,15,2,0.533223544353668,282,3.02052083333333,3
"b4.t20.p1.w18",20,1000,0,4,TRUE,"7",1,18,3,0.806959967381005,1050,3.93076388888889,5
"b4.t20.p1.w2",20,1000,0,4,TRUE,"1",1,2,2,1.09927169028852,2816,3.02052083333333,4
"b4.t20.p1.w20",20,1000,0,4,TRUE,"none",1,20,2,0.806432895172744,1134,3.93076388888889,5
"b4.t20.p1.w26",20,1000,0,4,TRUE,"11",1,26,3,0.673177985669042,237,1.82635416666667,3
"b4.t20.p1.w3",20,1000,0,4,TRUE,"11",1,3,1,0.636378971768587,341,1.82635416666667,3
"b4.t20.p1.w30",20,1000,0,4,TRUE,"2",1,30,1,0.929963124504786,1222,3.02052083333333,3
"b4.t20.p1.w36",20,1000,0,4,TRUE,"all",1,36,2,0.89863795633238,1046,3.02052083333333,3
"b4.t20.p1.w37",20,1000,0,4,TRUE,"10",1,37,2,0.827702852457706,1614,3.93076388888889,5
"b4.t20.p1.w38",20,1000,0,4,TRUE,"4",1,38,2,0.866402464536041,1507,3.93076388888889,5
"b4.t20.p1.w39",20,1000,0,4,TRUE,"3",1,39,3,0.941380343293036,1498,3.02052083333333,3
"b4.t20.p1.w40",20,1000,0,4,TRUE,"2",1,40,2,0.803057299320996,1314,3.93076388888889,5
"b4.t20.p1.w41",20,1000,0,4,TRUE,"5",1,41,2,0.974349167657808,1805,3.02052083333333,3
"b4.t20.p1.w42",20,1000,0,4,TRUE,"none",1,42,1,0.939546940220749,2756,3.02052083333333,3
"b4.t20.p1.w43",20,1000,0,4,TRUE,"8",1,43,2,0.951552576029815,1703,3.93076388888889,5
"b4.t20.p1.w44",20,1000,0,4,TRUE,"3",1,44,1,0.912516599832013,1779,3.93076388888889,5
"b4.t20.p1.w49",20,1000,0,4,TRUE,"1",1,49,3,0.811096659725317,1589,3.93076388888889,5
"b4.t20.p1.w50",20,1000,0,4,TRUE,"15",1,50,3,0.859382319856473,1416,3.93076388888889,5
"b4.t20.p1.w52",20,1000,0,4,TRUE,"4",1,52,3,0.809246712627236,2314,3.02052083333333,3
"b4.t20.p1.w53",20,1000,0,4,TRUE,"all",1,53,1,0.949762380797109,1245,3.02052083333333,4
"b4.t20.p1.w54",20,1000,0,4,TRUE,"2",1,54,3,0.886894055115933,1273,3.02052083333333,3
"b4.t20.p1.w55",20,1000,0,4,TRUE,"4",1,55,1,0.812705493687737,1980,3.02052083333333,3
"b4.t20.p1.w56",20,1000,0,4,TRUE,"3",1,56,2,0.868623609987923,2110,3.02052083333333,3
"b4.t20.p1.w57",20,1000,0,4,TRUE,"8",1,57,1,0.880608754944867,2419,3.93076388888889,5
"b4.t20.p1.w58",20,1000,0,4,TRUE,"14",1,58,2,0.832681310597536,1593,3.93076388888889,5
"b4.t20.p1.w6",20,1000,0,4,TRUE,"15",1,6,2,1.00757166798209,1075,3.02052083333333,4
"b4.t20.p1.w9",20,1000,0,4,TRUE,"10",1,9,1,0.877076135514875,1489,3.02052083333333,4
"b4.t20.p2.w100",20,1000,0,4,TRUE,"6",2,100,3,0.864527012542613,1116,3.02284722222222,4
"b4.t20.p2.w102",20,1000,0,4,TRUE,"all",2,102,3,0.938652514671156,835,3.02284722222222,3
"b4.t20.p2.w103",20,1000,0,4,TRUE,"13",2,103,2,0.891425837637839,857,3.02284722222222,4
"b4.t20.p2.w104",20,1000,0,4,TRUE,"13",2,104,3,0.998233374016852,876,3.02284722222222,3
"b4.t20.p2.w107",20,1000,0,4,TRUE,"9",2,107,1,0.0801328380206681,17,3.02284722222222,3
"b4.t20.p2.w113",20,1000,0,4,TRUE,"5",2,113,1,0.923310871473952,1281,3.02284722222222,4
"b4.t20.p2.w114",20,1000,0,4,TRUE,"5",2,114,3,0.88661929770624,1141,3.02284722222222,4
"b4.t20.p2.w118",20,1000,0,4,TRUE,"12",2,118,3,0.918885263401256,1176,3.02284722222222,4
"b4.t20.p2.w119",20,1000,0,4,TRUE,"6",2,119,1,0.951604646056503,1200,3.02284722222222,4
"b4.t20.p2.w61",20,1000,0,4,TRUE,"10",2,61,3,0.96530087408857,1220,3.02284722222222,3
"b4.t20.p2.w67",20,1000,0,4,TRUE,"6",2,67,2,0.877107371586425,1010,3.02284722222222,4
"b4.t20.p2.w68",20,1000,0,4,TRUE,"8",2,68,3,0.969366412382696,1078,3.02284722222222,4
"b4.t20.p2.w69",20,1000,0,4,TRUE,"14",2,69,3,0.9754377712196,1408,3.02284722222222,4
"b4.t20.p2.w84",20,1000,0,4,TRUE,"13",2,84,1,0.953362160629924,780,3.02284722222222,4
"b4.t20.p2.w85",20,1000,0,4,TRUE,"1",2,85,1,1.05562716417672,1583,3.02284722222222,4
"b4.t20.p2.w90",20,1000,0,4,TRUE,"9",2,90,2,0.933255383240392,1270,3.02284722222222,4
