"","Row","Column","plate","RFU","OD600","OD700","OD750","date","time","datetime","Well.ID","Chlamy..Y.N.","Em1021..dilution.level.","Em1022..dilution.level.","Nutrient.level....enriched.","bac","ID","days"
"900","C",12,"2",4160,0.418,0.404,0.39,334,"16:10:01",2024-11-30 16:10:01,"C12","Y","0","0.1","50","Em1022","C12.2",1.92877314814815
"901","D",1,"2",1392,0.369,0.362,0.359,334,"16:10:01",2024-11-30 16:10:01,"D1","Y","0","1","5","Em1022","D1.2",1.92877314814815
"902","D",2,"2",1199,0.431,0.42,0.415,334,"16:10:01",2024-11-30 16:10:01,"D2","Y","0","1","5","Em1022","D2.2",1.92877314814815
"903","D",3,"2",1234,0.455,0.446,0.441,334,"16:10:01",2024-11-30 16:10:01,"D3","Y","0","1","5","Em1022","D3.2",1.92877314814815
"904","D",4,"2",1069,0.4,0.389,0.385,334,"16:10:01",2024-11-30 16:10:01,"D4","Y","0","1","5","Em1022","D4.2",1.92877314814815
"905","D",5,"2",2256,0.584,0.569,0.557,334,"16:10:01",2024-11-30 16:10:01,"D5","Y","0","1","10","Em1022","D5.2",1.92877314814815
"906","D",6,"2",2213,0.586,0.57,0.559,334,"16:10:01",2024-11-30 16:10:01,"D6","Y","0","1","10","Em1022","D6.2",1.92877314814815
"907","D",7,"2",2425,0.566,0.551,0.539,334,"16:10:01",2024-11-30 16:10:01,"D7","Y","0","1","10","Em1022","D7.2",1.92877314814815
"908","D",8,"2",2402,0.56,0.547,0.537,334,"16:10:01",2024-11-30 16:10:01,"D8","Y","0","1","10","Em1022","D8.2",1.92877314814815
"909","D",9,"2",4718,0.759,0.727,0.702,334,"16:10:01",2024-11-30 16:10:01,"D9","Y","0","1","50","Em1022","D9.2",1.92877314814815
"910","D",10,"2",4825,0.778,0.745,0.717,334,"16:10:01",2024-11-30 16:10:01,"D10","Y","0","1","50","Em1022","D10.2",1.92877314814815
"911","D",11,"2",4853,0.754,0.721,0.695,334,"16:10:01",2024-11-30 16:10:01,"D11","Y","0","1","50","Em1022","D11.2",1.92877314814815
"912","D",12,"2",5058,0.654,0.621,0.596,334,"16:10:01",2024-11-30 16:10:01,"D12","Y","0","1","50","Em1022","D12.2",1.92877314814815
"913","E",1,"2",8,0.21,0.207,0.215,334,"16:10:01",2024-11-30 16:10:01,"E1","N","0","0","5","Em1022","E1.2",1.92877314814815
"914","E",2,"2",8,0.416,0.41,0.412,334,"16:10:01",2024-11-30 16:10:01,"E2","N","0","0","5","Em1022","E2.2",1.92877314814815
"915","E",3,"2",9,0.422,0.42,0.421,334,"16:10:01",2024-11-30 16:10:01,"E3","N","0","0","5","Em1022","E3.2",1.92877314814815
"916","E",4,"2",7,0.406,0.404,0.405,334,"16:10:01",2024-11-30 16:10:01,"E4","N","0","0","5","Em1022","E4.2",1.92877314814815
"917","E",5,"2",8,0.442,0.428,0.434,334,"16:10:01",2024-11-30 16:10:01,"E5","N","0","0","10","Em1022","E5.2",1.92877314814815
"918","E",6,"2",8,0.434,0.426,0.431,334,"16:10:01",2024-11-30 16:10:01,"E6","N","0","0","10","Em1022","E6.2",1.92877314814815
"919","E",7,"2",6,0.461,0.455,0.457,334,"16:10:01",2024-11-30 16:10:01,"E7","N","0","0","10","Em1022","E7.2",1.92877314814815
"920","E",8,"2",7,0.417,0.42,0.421,334,"16:10:01",2024-11-30 16:10:01,"E8","N","0","0","10","Em1022","E8.2",1.92877314814815
"921","E",9,"2",9,0.446,0.442,0.444,334,"16:10:01",2024-11-30 16:10:01,"E9","N","0","0","50","Em1022","E9.2",1.92877314814815
"922","E",10,"2",10,0.425,0.417,0.42,334,"16:10:01",2024-11-30 16:10:01,"E10","N","0","0","50","Em1022","E10.2",1.92877314814815
"923","E",11,"2",11,0.392,0.385,0.388,334,"16:10:01",2024-11-30 16:10:01,"E11","N","0","0","50","Em1022","E11.2",1.92877314814815
"924","E",12,"2",11,0.198,0.195,0.202,334,"16:10:01",2024-11-30 16:10:01,"E12","N","0","0","50","Em1022","E12.2",1.92877314814815
"925","F",1,"2",10,0.226,0.217,0.225,334,"16:10:01",2024-11-30 16:10:01,"F1","N","0","0.01","5","Em1022","F1.2",1.92877314814815
"926","F",2,"2",10,0.44,0.429,0.43,334,"16:10:01",2024-11-30 16:10:01,"F2","N","0","0.01","5","Em1022","F2.2",1.92877314814815
"927","F",3,"2",13,0.448,0.431,0.434,334,"16:10:01",2024-11-30 16:10:01,"F3","N","0","0.01","5","Em1022","F3.2",1.92877314814815
"928","F",4,"2",10,0.47,0.453,0.454,334,"16:10:01",2024-11-30 16:10:01,"F4","N","0","0.01","5","Em1022","F4.2",1.92877314814815
"929","F",5,"2",12,0.461,0.449,0.449,334,"16:10:01",2024-11-30 16:10:01,"F5","N","0","0.01","10","Em1022","F5.2",1.92877314814815
"930","F",6,"2",16,0.464,0.447,0.446,334,"16:10:01",2024-11-30 16:10:01,"F6","N","0","0.01","10","Em1022","F6.2",1.92877314814815
"931","F",7,"2",11,0.476,0.46,0.457,334,"16:10:01",2024-11-30 16:10:01,"F7","N","0","0.01","10","Em1022","F7.2",1.92877314814815
"932","F",8,"2",13,0.489,0.469,0.467,334,"16:10:01",2024-11-30 16:10:01,"F8","N","0","0.01","10","Em1022","F8.2",1.92877314814815
"933","F",9,"2",13,0.401,0.378,0.377,334,"16:10:01",2024-11-30 16:10:01,"F9","N","0","0.01","50","Em1022","F9.2",1.92877314814815
"934","F",10,"2",16,0.442,0.408,0.408,334,"16:10:01",2024-11-30 16:10:01,"F10","N","0","0.01","50","Em1022","F10.2",1.92877314814815
"935","F",11,"2",14,0.468,0.446,0.444,334,"16:10:01",2024-11-30 16:10:01,"F11","N","0","0.01","50","Em1022","F11.2",1.92877314814815
"936","F",12,"2",20,0.314,0.289,0.289,334,"16:10:01",2024-11-30 16:10:01,"F12","N","0","0.01","50","Em1022","F12.2",1.92877314814815
"937","G",1,"2",8,0.263,0.246,0.251,334,"16:10:01",2024-11-30 16:10:01,"G1","N","0","0.1","5","Em1022","G1.2",1.92877314814815
"938","G",2,"2",60,0.366,0.348,0.346,334,"16:10:01",2024-11-30 16:10:01,"G2","N","0","0.1","5","Em1022","G2.2",1.92877314814815
"939","G",3,"2",5,0.445,0.428,0.428,334,"16:10:01",2024-11-30 16:10:01,"G3","N","0","0.1","5","Em1022","G3.2",1.92877314814815
"940","G",4,"2",6,0.437,0.427,0.425,334,"16:10:01",2024-11-30 16:10:01,"G4","N","0","0.1","5","Em1022","G4.2",1.92877314814815
"941","G",5,"2",11,0.473,0.454,0.45,334,"16:10:01",2024-11-30 16:10:01,"G5","N","0","0.1","10","Em1022","G5.2",1.92877314814815
"942","G",6,"2",9,0.462,0.446,0.444,334,"16:10:01",2024-11-30 16:10:01,"G6","N","0","0.1","10","Em1022","G6.2",1.92877314814815
"943","G",7,"2",8,0.47,0.45,0.447,334,"16:10:01",2024-11-30 16:10:01,"G7","N","0","0.1","10","Em1022","G7.2",1.92877314814815
"944","G",8,"2",11,0.478,0.457,0.452,334,"16:10:01",2024-11-30 16:10:01,"G8","N","0","0.1","10","Em1022","G8.2",1.92877314814815
"945","G",9,"2",12,0.466,0.429,0.419,334,"16:10:01",2024-11-30 16:10:01,"G9","N","0","0.1","50","Em1022","G9.2",1.92877314814815
"946","G",10,"2",16,0.451,0.415,0.407,334,"16:10:01",2024-11-30 16:10:01,"G10","N","0","0.1","50","Em1022","G10.2",1.92877314814815
"947","G",11,"2",15,0.458,0.426,0.42,334,"16:10:01",2024-11-30 16:10:01,"G11","N","0","0.1","50","Em1022","G11.2",1.92877314814815
"948","G",12,"2",14,0.33,0.3,0.298,334,"16:10:01",2024-11-30 16:10:01,"G12","N","0","0.1","50","Em1022","G12.2",1.92877314814815
"949","H",1,"2",5,0.209,0.202,0.208,334,"16:10:01",2024-11-30 16:10:01,"H1","N","0","1","5","Em1022","H1.2",1.92877314814815
"950","H",2,"2",8,0.23,0.224,0.231,334,"16:10:01",2024-11-30 16:10:01,"H2","N","0","1","5","Em1022","H2.2",1.92877314814815
"951","H",3,"2",11,0.227,0.221,0.229,334,"16:10:01",2024-11-30 16:10:01,"H3","N","0","1","5","Em1022","H3.2",1.92877314814815
"952","H",4,"2",8,0.271,0.266,0.274,334,"16:10:01",2024-11-30 16:10:01,"H4","N","0","1","5","Em1022","H4.2",1.92877314814815
"953","H",5,"2",9,0.305,0.292,0.296,334,"16:10:01",2024-11-30 16:10:01,"H5","N","0","1","10","Em1022","H5.2",1.92877314814815
"954","H",6,"2",9,0.344,0.329,0.331,334,"16:10:01",2024-11-30 16:10:01,"H6","N","0","1","10","Em1022","H6.2",1.92877314814815
"955","H",7,"2",10,0.333,0.319,0.321,334,"16:10:01",2024-11-30 16:10:01,"H7","N","0","1","10","Em1022","H7.2",1.92877314814815
"956","H",8,"2",12,0.287,0.273,0.278,334,"16:10:01",2024-11-30 16:10:01,"H8","N","0","1","10","Em1022","H8.2",1.92877314814815
"957","H",9,"2",13,0.409,0.372,0.369,334,"16:10:01",2024-11-30 16:10:01,"H9","N","0","1","50","Em1022","H9.2",1.92877314814815
"958","H",10,"2",13,0.382,0.344,0.34,334,"16:10:01",2024-11-30 16:10:01,"H10","N","0","1","50","Em1022","H10.2",1.92877314814815
"959","H",11,"2",14,0.388,0.352,0.348,334,"16:10:01",2024-11-30 16:10:01,"H11","N","0","1","50","Em1022","H11.2",1.92877314814815
"960","H",12,"2",15,0.405,0.35,0.339,334,"16:10:01",2024-11-30 16:10:01,"H12","N","0","1","50","Em1022","H12.2",1.92877314814815
"961","A",1,"1",1031,0.224,0.218,0.215,336,"13:23:08",2024-12-02 13:23:08,"A1","Y","0","0","5","Em1021","A1.1",3.81288194444444
"962","A",2,"1",964,0.222,0.219,0.218,336,"13:23:08",2024-12-02 13:23:08,"A2","Y","0","0","5","Em1021","A2.1",3.81288194444444
"963","A",3,"1",922,0.221,0.216,0.215,336,"13:23:08",2024-12-02 13:23:08,"A3","Y","0","0","5","Em1021","A3.1",3.81288194444444
"964","A",4,"1",924,0.222,0.218,0.216,336,"13:23:08",2024-12-02 13:23:08,"A4","Y","0","0","5","Em1021","A4.1",3.81288194444444
"965","A",5,"1",895,0.23,0.223,0.219,336,"13:23:08",2024-12-02 13:23:08,"A5","Y","0","0","10","Em1021","A5.1",3.81288194444444
"966","A",6,"1",831,0.229,0.222,0.217,336,"13:23:08",2024-12-02 13:23:08,"A6","Y","0","0","10","Em1021","A6.1",3.81288194444444
"967","A",7,"1",821,0.228,0.222,0.22,336,"13:23:08",2024-12-02 13:23:08,"A7","Y","0","0","10","Em1021","A7.1",3.81288194444444
"968","A",8,"1",867,0.223,0.215,0.211,336,"13:23:08",2024-12-02 13:23:08,"A8","Y","0","0","10","Em1021","A8.1",3.81288194444444
"969","A",9,"1",1355,0.24,0.232,0.229,336,"13:23:08",2024-12-02 13:23:08,"A9","Y","0","0","50","Em1021","A9.1",3.81288194444444
"970","A",10,"1",1325,0.241,0.234,0.231,336,"13:23:08",2024-12-02 13:23:08,"A10","Y","0","0","50","Em1021","A10.1",3.81288194444444
"971","A",11,"1",1368,0.24,0.233,0.229,336,"13:23:08",2024-12-02 13:23:08,"A11","Y","0","0","50","Em1021","A11.1",3.81288194444444
"972","A",12,"1",1264,0.228,0.217,0.213,336,"13:23:08",2024-12-02 13:23:08,"A12","Y","0","0","50","Em1021","A12.1",3.81288194444444
"973","B",1,"1",1098,0.26,0.256,0.254,336,"13:23:08",2024-12-02 13:23:08,"B1","Y","0.01","0","5","Em1021","B1.1",3.81288194444444
"974","B",2,"1",953,0.276,0.274,0.272,336,"13:23:08",2024-12-02 13:23:08,"B2","Y","0.01","0","5","Em1021","B2.1",3.81288194444444
"975","B",3,"1",1009,0.383,0.378,0.375,336,"13:23:08",2024-12-02 13:23:08,"B3","Y","0.01","0","5","Em1021","B3.1",3.81288194444444
"976","B",4,"1",1044,0.393,0.386,0.383,336,"13:23:08",2024-12-02 13:23:08,"B4","Y","0.01","0","5","Em1021","B4.1",3.81288194444444
"977","B",5,"1",963,0.4,0.397,0.394,336,"13:23:08",2024-12-02 13:23:08,"B5","Y","0.01","0","10","Em1021","B5.1",3.81288194444444
"978","B",6,"1",925,0.373,0.369,0.366,336,"13:23:08",2024-12-02 13:23:08,"B6","Y","0.01","0","10","Em1021","B6.1",3.81288194444444
"979","B",7,"1",945,0.335,0.334,0.332,336,"13:23:08",2024-12-02 13:23:08,"B7","Y","0.01","0","10","Em1021","B7.1",3.81288194444444
"980","B",8,"1",928,0.292,0.29,0.29,336,"13:23:08",2024-12-02 13:23:08,"B8","Y","0.01","0","10","Em1021","B8.1",3.81288194444444
"981","B",9,"1",1637,0.45,0.444,0.44,336,"13:23:08",2024-12-02 13:23:08,"B9","Y","0.01","0","50","Em1021","B9.1",3.81288194444444
"982","B",10,"1",1481,0.42,0.41,0.407,336,"13:23:08",2024-12-02 13:23:08,"B10","Y","0.01","0","50","Em1021","B10.1",3.81288194444444
"983","B",11,"1",1500,0.397,0.391,0.389,336,"13:23:08",2024-12-02 13:23:08,"B11","Y","0.01","0","50","Em1021","B11.1",3.81288194444444
"984","B",12,"1",1475,0.246,0.239,0.237,336,"13:23:08",2024-12-02 13:23:08,"B12","Y","0.01","0","50","Em1021","B12.1",3.81288194444444
"985","C",1,"1",1151,0.25,0.246,0.243,336,"13:23:08",2024-12-02 13:23:08,"C1","Y","0.1","0","5","Em1021","C1.1",3.81288194444444
"986","C",2,"1",1211,0.393,0.388,0.385,336,"13:23:08",2024-12-02 13:23:08,"C2","Y","0.1","0","5","Em1021","C2.1",3.81288194444444
"987","C",3,"1",1228,0.374,0.37,0.366,336,"13:23:08",2024-12-02 13:23:08,"C3","Y","0.1","0","5","Em1021","C3.1",3.81288194444444
"988","C",4,"1",801,0.471,0.465,0.462,336,"13:23:08",2024-12-02 13:23:08,"C4","Y","0.1","0","5","Em1021","C4.1",3.81288194444444
"989","C",5,"1",947,0.483,0.481,0.479,336,"13:23:08",2024-12-02 13:23:08,"C5","Y","0.1","0","10","Em1021","C5.1",3.81288194444444
"990","C",6,"1",960,0.436,0.434,0.432,336,"13:23:08",2024-12-02 13:23:08,"C6","Y","0.1","0","10","Em1021","C6.1",3.81288194444444
"991","C",7,"1",945,0.437,0.431,0.427,336,"13:23:08",2024-12-02 13:23:08,"C7","Y","0.1","0","10","Em1021","C7.1",3.81288194444444
"992","C",8,"1",956,0.409,0.403,0.401,336,"13:23:08",2024-12-02 13:23:08,"C8","Y","0.1","0","10","Em1021","C8.1",3.81288194444444
"993","C",9,"1",1874,0.448,0.439,0.434,336,"13:23:08",2024-12-02 13:23:08,"C9","Y","0.1","0","50","Em1021","C9.1",3.81288194444444
"994","C",10,"1",1792,0.469,0.462,0.457,336,"13:23:08",2024-12-02 13:23:08,"C10","Y","0.1","0","50","Em1021","C10.1",3.81288194444444
"995","C",11,"1",1763,0.474,0.467,0.463,336,"13:23:08",2024-12-02 13:23:08,"C11","Y","0.1","0","50","Em1021","C11.1",3.81288194444444
"996","C",12,"1",1865,0.394,0.387,0.382,336,"13:23:08",2024-12-02 13:23:08,"C12","Y","0.1","0","50","Em1021","C12.1",3.81288194444444
"997","D",1,"1",749,0.34,0.333,0.329,336,"13:23:08",2024-12-02 13:23:08,"D1","Y","1","0","5","Em1021","D1.1",3.81288194444444
"998","D",2,"1",802,0.4,0.393,0.389,336,"13:23:08",2024-12-02 13:23:08,"D2","Y","1","0","5","Em1021","D2.1",3.81288194444444
"999","D",3,"1",712,0.263,0.256,0.253,336,"13:23:08",2024-12-02 13:23:08,"D3","Y","1","0","5","Em1021","D3.1",3.81288194444444
"1000","D",4,"1",651,0.454,0.455,0.452,336,"13:23:08",2024-12-02 13:23:08,"D4","Y","1","0","5","Em1021","D4.1",3.81288194444444
"1001","D",5,"1",1266,0.289,0.273,0.265,336,"13:23:08",2024-12-02 13:23:08,"D5","Y","1","0","10","Em1021","D5.1",3.81288194444444
"1002","D",6,"1",1073,0.369,0.353,0.346,336,"13:23:08",2024-12-02 13:23:08,"D6","Y","1","0","10","Em1021","D6.1",3.81288194444444
"1003","D",7,"1",1224,0.444,0.423,0.414,336,"13:23:08",2024-12-02 13:23:08,"D7","Y","1","0","10","Em1021","D7.1",3.81288194444444
"1004","D",8,"1",1131,0.387,0.368,0.363,336,"13:23:08",2024-12-02 13:23:08,"D8","Y","1","0","10","Em1021","D8.1",3.81288194444444
"1005","D",9,"1",4162,0.778,0.717,0.677,336,"13:23:08",2024-12-02 13:23:08,"D9","Y","1","0","50","Em1021","D9.1",3.81288194444444
"1006","D",10,"1",4302,0.807,0.751,0.716,336,"13:23:08",2024-12-02 13:23:08,"D10","Y","1","0","50","Em1021","D10.1",3.81288194444444
"1007","D",11,"1",4143,0.759,0.709,0.676,336,"13:23:08",2024-12-02 13:23:08,"D11","Y","1","0","50","Em1021","D11.1",3.81288194444444
"1008","D",12,"1",4516,0.747,0.69,0.654,336,"13:23:08",2024-12-02 13:23:08,"D12","Y","1","0","50","Em1021","D12.1",3.81288194444444
"1009","E",1,"1",8,0.301,0.295,0.296,336,"13:23:08",2024-12-02 13:23:08,"E1","N","0","0","5","Em1021","E1.1",3.81288194444444
"1010","E",2,"1",8,0.403,0.4,0.401,336,"13:23:08",2024-12-02 13:23:08,"E2","N","0","0","5","Em1021","E2.1",3.81288194444444
"1011","E",3,"1",10,0.382,0.379,0.381,336,"13:23:08",2024-12-02 13:23:08,"E3","N","0","0","5","Em1021","E3.1",3.81288194444444
"1012","E",4,"1",8,0.287,0.281,0.281,336,"13:23:08",2024-12-02 13:23:08,"E4","N","0","0","5","Em1021","E4.1",3.81288194444444
"1013","E",5,"1",4,0.553,0.546,0.544,336,"13:23:08",2024-12-02 13:23:08,"E5","N","0","0","10","Em1021","E5.1",3.81288194444444
"1014","E",6,"1",7,0.555,0.551,0.549,336,"13:23:08",2024-12-02 13:23:08,"E6","N","0","0","10","Em1021","E6.1",3.81288194444444
"1015","E",7,"1",7,0.427,0.422,0.425,336,"13:23:08",2024-12-02 13:23:08,"E7","N","0","0","10","Em1021","E7.1",3.81288194444444
"1016","E",8,"1",7,0.414,0.41,0.413,336,"13:23:08",2024-12-02 13:23:08,"E8","N","0","0","10","Em1021","E8.1",3.81288194444444
"1017","E",9,"1",9,0.423,0.418,0.423,336,"13:23:08",2024-12-02 13:23:08,"E9","N","0","0","50","Em1021","E9.1",3.81288194444444
"1018","E",10,"1",11,0.415,0.405,0.405,336,"13:23:08",2024-12-02 13:23:08,"E10","N","0","0","50","Em1021","E10.1",3.81288194444444
"1019","E",11,"1",9,0.381,0.378,0.381,336,"13:23:08",2024-12-02 13:23:08,"E11","N","0","0","50","Em1021","E11.1",3.81288194444444
"1020","E",12,"1",10,0.373,0.367,0.37,336,"13:23:08",2024-12-02 13:23:08,"E12","N","0","0","50","Em1021","E12.1",3.81288194444444
"1021","F",1,"1",9,0.313,0.298,0.297,336,"13:23:08",2024-12-02 13:23:08,"F1","N","0.01","0","5","Em1021","F1.1",3.81288194444444
"1022","F",2,"1",10,0.5,0.484,0.485,336,"13:23:08",2024-12-02 13:23:08,"F2","N","0.01","0","5","Em1021","F2.1",3.81288194444444
"1023","F",3,"1",8,0.446,0.434,0.433,336,"13:23:08",2024-12-02 13:23:08,"F3","N","0.01","0","5","Em1021","F3.1",3.81288194444444
"1024","F",4,"1",12,0.356,0.344,0.345,336,"13:23:08",2024-12-02 13:23:08,"F4","N","0.01","0","5","Em1021","F4.1",3.81288194444444
"1025","F",5,"1",5,0.454,0.434,0.433,336,"13:23:08",2024-12-02 13:23:08,"F5","N","0.01","0","10","Em1021","F5.1",3.81288194444444
"1026","F",6,"1",8,0.508,0.488,0.486,336,"13:23:08",2024-12-02 13:23:08,"F6","N","0.01","0","10","Em1021","F6.1",3.81288194444444
"1027","F",7,"1",8,0.528,0.509,0.503,336,"13:23:08",2024-12-02 13:23:08,"F7","N","0.01","0","10","Em1021","F7.1",3.81288194444444
"1028","F",8,"1",9,0.615,0.578,0.559,336,"13:23:08",2024-12-02 13:23:08,"F8","N","0.01","0","10","Em1021","F8.1",3.81288194444444
"1029","F",9,"1",10,0.554,0.514,0.505,336,"13:23:08",2024-12-02 13:23:08,"F9","N","0.01","0","50","Em1021","F9.1",3.81288194444444
"1030","F",10,"1",11,0.515,0.482,0.475,336,"13:23:08",2024-12-02 13:23:08,"F10","N","0.01","0","50","Em1021","F10.1",3.81288194444444
"1031","F",11,"1",10,0.579,0.525,0.51,336,"13:23:08",2024-12-02 13:23:08,"F11","N","0.01","0","50","Em1021","F11.1",3.81288194444444
"1032","F",12,"1",11,0.585,0.524,0.507,336,"13:23:08",2024-12-02 13:23:08,"F12","N","0.01","0","50","Em1021","F12.1",3.81288194444444
"1033","G",1,"1",10,0.257,0.24,0.24,336,"13:23:08",2024-12-02 13:23:08,"G1","N","0.1","0","5","Em1021","G1.1",3.81288194444444
"1034","G",2,"1",8,0.444,0.434,0.433,336,"13:23:08",2024-12-02 13:23:08,"G2","N","0.1","0","5","Em1021","G2.1",3.81288194444444
"1035","G",3,"1",9,0.475,0.467,0.467,336,"13:23:08",2024-12-02 13:23:08,"G3","N","0.1","0","5","Em1021","G3.1",3.81288194444444
"1036","G",4,"1",10,0.451,0.44,0.439,336,"13:23:08",2024-12-02 13:23:08,"G4","N","0.1","0","5","Em1021","G4.1",3.81288194444444
"1037","G",5,"1",9,0.459,0.445,0.445,336,"13:23:08",2024-12-02 13:23:08,"G5","N","0.1","0","10","Em1021","G5.1",3.81288194444444
"1038","G",6,"1",10,0.555,0.544,0.546,336,"13:23:08",2024-12-02 13:23:08,"G6","N","0.1","0","10","Em1021","G6.1",3.81288194444444
"1039","G",7,"1",8,0.52,0.506,0.499,336,"13:23:08",2024-12-02 13:23:08,"G7","N","0.1","0","10","Em1021","G7.1",3.81288194444444
"1040","G",8,"1",7,0.403,0.387,0.385,336,"13:23:08",2024-12-02 13:23:08,"G8","N","0.1","0","10","Em1021","G8.1",3.81288194444444
"1041","G",9,"1",15,0.599,0.55,0.536,336,"13:23:08",2024-12-02 13:23:08,"G9","N","0.1","0","50","Em1021","G9.1",3.81288194444444
"1042","G",10,"1",11,0.58,0.524,0.508,336,"13:23:08",2024-12-02 13:23:08,"G10","N","0.1","0","50","Em1021","G10.1",3.81288194444444
"1043","G",11,"1",13,0.639,0.578,0.561,336,"13:23:08",2024-12-02 13:23:08,"G11","N","0.1","0","50","Em1021","G11.1",3.81288194444444
"1044","G",12,"1",11,0.569,0.495,0.474,336,"13:23:08",2024-12-02 13:23:08,"G12","N","0.1","0","50","Em1021","G12.1",3.81288194444444
"1045","H",1,"1",10,0.216,0.208,0.209,336,"13:23:08",2024-12-02 13:23:08,"H1","N","1","0","5","Em1021","H1.1",3.81288194444444
"1046","H",2,"1",9,0.244,0.234,0.235,336,"13:23:08",2024-12-02 13:23:08,"H2","N","1","0","5","Em1021","H2.1",3.81288194444444
"1047","H",3,"1",13,0.39,0.381,0.382,336,"13:23:08",2024-12-02 13:23:08,"H3","N","1","0","5","Em1021","H3.1",3.81288194444444
"1048","H",4,"1",9,0.394,0.39,0.39,336,"13:23:08",2024-12-02 13:23:08,"H4","N","1","0","5","Em1021","H4.1",3.81288194444444
"1049","H",5,"1",12,0.416,0.409,0.411,336,"13:23:08",2024-12-02 13:23:08,"H5","N","1","0","10","Em1021","H5.1",3.81288194444444
"1050","H",6,"1",11,0.461,0.454,0.455,336,"13:23:08",2024-12-02 13:23:08,"H6","N","1","0","10","Em1021","H6.1",3.81288194444444
"1051","H",7,"1",11,0.487,0.475,0.479,336,"13:23:08",2024-12-02 13:23:08,"H7","N","1","0","10","Em1021","H7.1",3.81288194444444
"1052","H",8,"1",10,0.436,0.423,0.423,336,"13:23:08",2024-12-02 13:23:08,"H8","N","1","0","10","Em1021","H8.1",3.81288194444444
"1053","H",9,"1",9,0.662,0.594,0.574,336,"13:23:08",2024-12-02 13:23:08,"H9","N","1","0","50","Em1021","H9.1",3.81288194444444
"1054","H",10,"1",12,0.665,0.587,0.564,336,"13:23:08",2024-12-02 13:23:08,"H10","N","1","0","50","Em1021","H10.1",3.81288194444444
"1055","H",11,"1",12,0.624,0.551,0.53,336,"13:23:08",2024-12-02 13:23:08,"H11","N","1","0","50","Em1021","H11.1",3.81288194444444
"1056","H",12,"1",12,0.576,0.492,0.466,336,"13:23:08",2024-12-02 13:23:08,"H12","N","1","0","50","Em1021","H12.1",3.81288194444444
"1057","A",1,"2",945,0.201,0.199,0.198,336,"13:28:44",2024-12-02 13:28:44,"A1","Y","0","0","5","Em1022","A1.2",3.81677083333333
"1058","A",2,"2",890,0.227,0.218,0.21,336,"13:28:44",2024-12-02 13:28:44,"A2","Y","0","0","5","Em1022","A2.2",3.81677083333333
"1059","A",3,"2",1003,0.235,0.225,0.213,336,"13:28:44",2024-12-02 13:28:44,"A3","Y","0","0","5","Em1022","A3.2",3.81677083333333
"1060","A",4,"2",959,0.24,0.233,0.224,336,"13:28:44",2024-12-02 13:28:44,"A4","Y","0","0","5","Em1022","A4.2",3.81677083333333
"1061","A",5,"2",932,0.23,0.224,0.217,336,"13:28:44",2024-12-02 13:28:44,"A5","Y","0","0","10","Em1022","A5.2",3.81677083333333
"1062","A",6,"2",983,0.337,0.335,0.331,336,"13:28:44",2024-12-02 13:28:44,"A6","Y","0","0","10","Em1022","A6.2",3.81677083333333
"1063","A",7,"2",900,0.389,0.385,0.383,336,"13:28:44",2024-12-02 13:28:44,"A7","Y","0","0","10","Em1022","A7.2",3.81677083333333
"1064","A",8,"2",870,0.392,0.392,0.391,336,"13:28:44",2024-12-02 13:28:44,"A8","Y","0","0","10","Em1022","A8.2",3.81677083333333
"1065","A",9,"2",1625,0.459,0.453,0.45,336,"13:28:44",2024-12-02 13:28:44,"A9","Y","0","0","50","Em1022","A9.2",3.81677083333333
"1066","A",10,"2",1644,0.442,0.439,0.436,336,"13:28:44",2024-12-02 13:28:44,"A10","Y","0","0","50","Em1022","A10.2",3.81677083333333
"1067","A",11,"2",2896,0.512,0.508,0.506,336,"13:28:44",2024-12-02 13:28:44,"A11","Y","0","0","50","Em1022","A11.2",3.81677083333333
"1068","A",12,"2",1534,0.341,0.332,0.328,336,"13:28:44",2024-12-02 13:28:44,"A12","Y","0","0","50","Em1022","A12.2",3.81677083333333
"1069","B",1,"2",979,0.254,0.242,0.23,336,"13:28:44",2024-12-02 13:28:44,"B1","Y","0","0.01","5","Em1022","B1.2",3.81677083333333
"1070","B",2,"2",920,0.385,0.38,0.378,336,"13:28:44",2024-12-02 13:28:44,"B2","Y","0","0.01","5","Em1022","B2.2",3.81677083333333
"1071","B",3,"2",1122,0.389,0.387,0.385,336,"13:28:44",2024-12-02 13:28:44,"B3","Y","0","0.01","5","Em1022","B3.2",3.81677083333333
"1072","B",4,"2",1145,0.372,0.365,0.363,336,"13:28:44",2024-12-02 13:28:44,"B4","Y","0","0.01","5","Em1022","B4.2",3.81677083333333
"1073","B",5,"2",982,0.408,0.405,0.404,336,"13:28:44",2024-12-02 13:28:44,"B5","Y","0","0.01","10","Em1022","B5.2",3.81677083333333
"1074","B",6,"2",1094,0.392,0.389,0.387,336,"13:28:44",2024-12-02 13:28:44,"B6","Y","0","0.01","10","Em1022","B6.2",3.81677083333333
"1075","B",7,"2",1005,0.406,0.406,0.402,336,"13:28:44",2024-12-02 13:28:44,"B7","Y","0","0.01","10","Em1022","B7.2",3.81677083333333
"1076","B",8,"2",966,0.429,0.427,0.424,336,"13:28:44",2024-12-02 13:28:44,"B8","Y","0","0.01","10","Em1022","B8.2",3.81677083333333
