"","unique.id","temp","nit","salt","block","mic","plate","well","rep","µ"
"4143","b4.t30.p3.w133",30,1000,1.33,4,"10",3,133,"3",0.0493867887706719
"4144","b4.t30.p3.w145",30,700,0,4,"14",3,145,"1",0.00343127874325255
"4145","b4.t30.p3.w149",30,1000,9.33,4,"6",3,149,"1",-0.0261243075931374
"4146","b4.t30.p3.w151",30,1000,4,4,"15",3,151,"3",0.0262752467252331
"4147","b4.t30.p3.w153",30,1000,8,4,"12",3,153,"3",0.0178681423967435
"4148","b4.t30.p3.w154",30,1000,1.33,4,"6",3,154,"1",0.00938734491292451
"4149","b4.t30.p3.w155",30,1000,6.67,4,"12",3,155,"3",-0.00206610634273631
"4150","b4.t30.p3.w160",30,700,0,4,"12",3,160,"1",0.150329094043171
"4151","b4.t30.p3.w162",30,5,0,4,"all",3,162,"1",-0.0136925395138236
"4152","b4.t30.p3.w165",30,1000,6.67,4,"2",3,165,"1",0.248269280151024
"4153","b4.t30.p3.w166",30,5,0,4,"13",3,166,"3",0.138873704352991
"4154","b4.t30.p3.w168",30,10,0,4,"5",3,168,"2",0.041344954907087
"4155","b4.t30.p3.w169",30,1000,9.33,4,"9",3,169,"2",0.0109203769328081
"4156","b4.t30.p3.w175",30,1000,10.67,4,"14",3,175,"1",-0.00278791877607892
"4157","b4.t30.p3.w176",30,1000,6.67,4,"10",3,176,"1",0.0137206641563312
"4158","b4.t30.p3.w178",30,1000,10.67,4,"5",3,178,"3",0.0481681845518072
"4159","b4.t30.p4.w181",30,1000,4,4,"9",4,181,"1",0.248680532505432
"4160","b4.t30.p4.w182",30,5,0,4,"4",4,182,"3",-0.00885404388240808
"4161","b4.t30.p4.w184",30,1000,0,4,"9",4,184,"1",-0.0073595177328926
"4162","b4.t30.p4.w189",30,1000,0,4,"10",4,189,"2",-0.010024346968656
"4163","b4.t30.p4.w196",30,10,0,4,"8",4,196,"1",-0.00929884621951366
"4164","b4.t30.p4.w198",30,1000,12,4,"14",4,198,"3",0.0521916257581112
"4165","b4.t30.p4.w199",30,1,0,4,"8",4,199,"2",0.341324253889937
"4166","b4.t30.p4.w200",30,1000,10.67,4,"11",4,200,"2",0.0251970403657527
"4167","b4.t30.p4.w204",30,1000,1.33,4,"4",4,204,"3",-0.00998680484328954
"4168","b4.t30.p4.w208",30,100,0,4,"3",4,208,"3",0.0934469317569921
"4169","b4.t30.p4.w211",30,1000,0,4,"7",4,211,"1",0.0488281621399671
"4170","b4.t30.p4.w213",30,1000,8,4,"6",4,213,"3",0.000372470583337922
"4171","b4.t30.p4.w222",30,1000,10.67,4,"7",4,222,"1",-0.0180644859453205
"4172","b4.t30.p4.w223",30,25,0,4,"5",4,223,"1",0.0505221334402013
"4173","b4.t30.p4.w229",30,100,0,4,"14",4,229,"3",0.23777171573454
"4174","b4.t30.p4.w232",30,1000,5.33,4,"8",4,232,"3",-0.0180180803337171
"4175","b4.t30.p4.w234",30,1000,10.67,4,"6",4,234,"1",0.0871762417616217
"4176","b4.t30.p4.w235",30,1000,1.33,4,"6",4,235,"2",0.00231778210512684
"4177","b4.t30.p4.w236",30,1000,4,4,"5",4,236,"1",0.0267163754798552
"4178","b4.t30.p4.w238",30,1000,6.67,4,"all",4,238,"1",0.0677131599717024
"4179","b4.t30.p4.w239",30,1000,10.67,4,"4",4,239,"1",0.0653030006980883
"4180","b4.t30.p4.w240",30,700,0,4,"3",4,240,"2",0.0680122663603115
"4181","b4.t30.p5.w245",30,1,0,4,"6",5,245,"1",-0.00488649904737137
"4182","b4.t30.p5.w247",30,25,0,4,"12",5,247,"1",-0.000141185199979005
"4183","b4.t30.p5.w249",30,25,0,4,"10",5,249,"1",0.134464385289072
"4184","b4.t30.p5.w250",30,5,0,4,"12",5,250,"1",-0.00478912820684102
"4185","b4.t30.p5.w251",30,1000,12,4,"3",5,251,"2",0.0709130768542756
"4186","b4.t30.p5.w255",30,1000,1.33,4,"15",5,255,"1",-0.00415720423116371
"4187","b4.t30.p5.w257",30,0,0,4,"12",5,257,"3",0.0168722677978771
"4188","b4.t30.p5.w263",30,700,0,4,"12",5,263,"3",-0.00741515679772233
"4189","b4.t30.p5.w264",30,1000,8,4,"2",5,264,"3",0.0381434568247602
"4190","b4.t30.p5.w265",30,700,0,4,"8",5,265,"2",0.0636933042963493
"4191","b4.t30.p5.w268",30,100,0,4,"4",5,268,"1",-0.00361181225572012
"4192","b4.t30.p5.w269",30,1000,6.67,4,"11",5,269,"3",0.0304673578365656
"4193","b4.t30.p5.w270",30,25,0,4,"9",5,270,"2",0.114730829991245
"4194","b4.t30.p5.w272",30,1000,4,4,"14",5,272,"1",-0.00793940440529272
"4195","b4.t30.p5.w274",30,1000,0,4,"15",5,274,"1",0.0791966380094819
"4196","b4.t30.p5.w277",30,1000,2.67,4,"9",5,277,"1",0.0405535693400846
"4197","b4.t30.p5.w279",30,1000,5.33,4,"2",5,279,"3",0.0147016225745668
"4198","b4.t30.p5.w282",30,100,0,4,"all",5,282,"1",0.0229916917196909
"4199","b4.t30.p5.w285",30,1000,12,4,"9",5,285,"3",-0.00300356267373431
"4200","b4.t30.p5.w287",30,10,0,4,"5",5,287,"1",0.011739422000983
"4201","b4.t30.p5.w289",30,50,0,4,"12",5,289,"3",-0.00247978619696909
"4202","b4.t30.p5.w293",30,1000,12,4,"4",5,293,"1",-0.00280805521201607
"4203","b4.t30.p5.w296",30,1000,10.67,4,"8",5,296,"1",0.00378757680825157
"4204","b4.t30.p5.w298",30,25,0,4,"1",5,298,"1",-0.00240586816673994
"4205","b4.t30.p6.w301",30,1000,5.33,4,"9",6,301,"1",0.063045228906593
"4206","b4.t30.p6.w304",30,50,0,4,"15",6,304,"1",0.0417953267797892
"4207","b4.t30.p6.w307",30,1000,8,4,"4",6,307,"3",0.0576315247349501
"4208","b4.t30.p6.w308",30,1000,10.67,4,"14",6,308,"3",0.0102570574211203
"4209","b4.t30.p6.w309",30,1000,2.67,4,"9",6,309,"2",-0.00254885645119981
"4210","b4.t30.p6.w312",30,10,0,4,"7",6,312,"2",0.0114790811417158
"4211","b4.t30.p6.w315",30,400,0,4,"all",6,315,"3",0.0118296467341218
"4212","b4.t30.p6.w317",30,0,0,4,"11",6,317,"3",0.0800519343472989
"4213","b4.t30.p6.w320",30,1000,9.33,4,"15",6,320,"2",0.107319867977507
"4214","b4.t30.p6.w321",30,100,0,4,"6",6,321,"3",0.00866707121711581
"4215","b4.t30.p6.w322",30,400,0,4,"2",6,322,"1",0.199581327943542
"4216","b4.t30.p6.w323",30,10,0,4,"10",6,323,"1",-0.00379804678326979
"4217","b4.t30.p6.w324",30,1000,10.67,4,"8",6,324,"2",0.0330296071091926
"4218","b4.t30.p6.w325",30,1000,8,4,"9",6,325,"2",0.0470763270063818
"4219","b4.t30.p6.w326",30,1000,5.33,4,"2",6,326,"1",0.0715688978295211
"4220","b4.t30.p6.w330",30,0,0,4,"5",6,330,"2",0.0454813735223211
"4221","b4.t30.p6.w332",30,100,0,4,"8",6,332,"1",0.0425071906116442
"4222","b4.t30.p6.w333",30,1000,9.33,4,"6",6,333,"3",0.000203356644466574
"4223","b4.t30.p6.w342",30,1000,10.67,4,"2",6,342,"1",0.0515149933232725
"4224","b4.t30.p6.w343",30,700,0,4,"11",6,343,"1",0.131063259117879
"4225","b4.t30.p6.w348",30,0,0,4,"14",6,348,"2",-0.00606583358090347
"4226","b4.t30.p6.w350",30,1000,2.67,4,"10",6,350,"3",-0.00604348941637508
"4227","b4.t30.p6.w353",30,0,0,4,"15",6,353,"1",0.0732104605627193
"4228","b4.t30.p6.w356",30,1000,2.67,4,"5",6,356,"1",0.0204756437486905
"4229","b4.t30.p6.w357",30,1000,2.67,4,"10",6,357,"1",-0.007845389773786
"4230","b4.t30.p6.w358",30,1000,10.67,4,"9",6,358,"1",-0.0043189668931301
"4231","b4.t30.p6.w360",30,1000,4,4,"5",6,360,"3",0.0114910555643354
"4232","b4.t30.p7.w364",30,700,0,4,"14",7,364,"2",0.0318159700340079
"4233","b4.t30.p7.w366",30,0,0,4,"3",7,366,"1",0.839198726301327
"4234","b4.t30.p7.w373",30,0,0,4,"all",7,373,"3",0.0247532691709391
"4235","b4.t30.p7.w374",30,50,0,4,"13",7,374,"3",0.0617574307850562
"4236","b4.t30.p7.w377",30,50,0,4,"10",7,377,"1",0.10964651694301
"4237","b4.t30.p7.w378",30,25,0,4,"11",7,378,"1",0.178633944422279
"4238","b4.t30.p7.w380",30,0,0,4,"9",7,380,"3",0.239262246191904
"4239","b4.t30.p7.w381",30,1000,1.33,4,"8",7,381,"2",-0.0219276217390807
"4240","b4.t30.p7.w383",30,1000,8,4,"8",7,383,"1",0.00126803593805803
"4241","b4.t30.p7.w385",30,5,0,4,"15",7,385,"2",0.122423095950649
"4242","b4.t30.p7.w386",30,1000,4,4,"15",7,386,"2",0.152772845338464
"4243","b4.t30.p7.w390",30,700,0,4,"13",7,390,"1",0.3381779174171
"4244","b4.t30.p7.w393",30,10,0,4,"13",7,393,"2",0.091617788992376
"4245","b4.t30.p7.w395",30,1000,12,4,"1",7,395,"1",0.181416461231408
"4246","b4.t30.p7.w397",30,1000,9.33,4,"12",7,397,"1",0.241919381521776
"4247","b4.t30.p7.w399",30,1000,8,4,"14",7,399,"2",0.225413621401561
"4248","b4.t30.p7.w401",30,1000,5.33,4,"6",7,401,"3",0.0231067315277619
"4249","b4.t30.p7.w402",30,1000,5.33,4,"11",7,402,"2",0.0235425124666146
"4250","b4.t30.p7.w403",30,400,0,4,"2",7,403,"3",0.139872927392713
"4251","b4.t30.p7.w411",30,1000,10.67,4,"11",7,411,"3",0.0650258497135339
"4252","b4.t30.p7.w413",30,1000,2.67,4,"2",7,413,"3",0.0257805569006806
"4253","b4.t30.p7.w415",30,1000,10.67,4,"7",7,415,"2",0.0212968800013165
"4254","b4.t30.p7.w416",30,1000,2.67,4,"4",7,416,"1",0.252658349251936
"4255","b4.t30.p7.w417",30,400,0,4,"8",7,417,"1",0.125051324026552
"4256","b4.t30.p7.w418",30,5,0,4,"10",7,418,"1",0.112710202283622
"4257","b4.t30.p7.w420",30,1,0,4,"6",7,420,"2",0.247760527411845
"4258","b4.t30.p8.w426",30,1000,0,4,"8",8,426,"3",0.165666203251351
"4259","b4.t30.p8.w427",30,700,0,4,"11",8,427,"3",0.216020094938464
"4260","b4.t30.p8.w428",30,1000,6.67,4,"15",8,428,"1",0.0646036515843952
"4261","b4.t30.p8.w429",30,100,0,4,"8",8,429,"2",0.174106187261748
"4262","b4.t30.p8.w432",30,10,0,4,"12",8,432,"2",0.141060691989262
"4263","b4.t30.p8.w433",30,400,0,4,"7",8,433,"1",0.166679901930853
"4264","b4.t30.p8.w435",30,0,0,4,"10",8,435,"2",0.213851385665077
"4265","b4.t30.p8.w440",30,10,0,4,"11",8,440,"3",0.32236823757357
"4266","b4.t30.p8.w442",30,1000,10.67,4,"9",8,442,"2",0.132870111635239
"4267","b4.t30.p8.w443",30,1000,8,4,"3",8,443,"2",0.0636907391725115
"4268","b4.t30.p8.w446",30,1000,0,4,"2",8,446,"3",0.474301280592411
"4269","b4.t30.p8.w447",30,1000,8,4,"6",8,447,"1",0.194927305263192
"4270","b4.t30.p8.w448",30,100,0,4,"13",8,448,"2",0.366578165295424
"4271","b4.t30.p8.w449",30,50,0,4,"11",8,449,"3",0.263504936408641
"4272","b4.t30.p8.w452",30,100,0,4,"4",8,452,"2",0.163990317019002
"4273","b4.t30.p8.w455",30,100,0,4,"15",8,455,"3",0.485205062064531
"4274","b4.t30.p8.w459",30,10,0,4,"5",8,459,"3",0.532312787708245
"4275","b4.t30.p8.w460",30,1000,1.33,4,"6",8,460,"3",0.140208365679048
"4276","b4.t30.p8.w464",30,0,0,4,"1",8,464,"2",0.374404062236864
"4277","b4.t30.p8.w467",30,1000,10.67,4,"14",8,467,"2",0.0825150541146272
"4278","b4.t30.p8.w469",30,1000,2.67,4,"3",8,469,"2",0.260588149256289
"4279","b4.t30.p8.w470",30,1000,0,4,"7",8,470,"2",0.407994409027285
"4280","b4.t30.p8.w474",30,100,0,4,"12",8,474,"2",0.235229501598335
"4281","b4.t30.p8.w478",30,50,0,4,"3",8,478,"1",0.225038828956895
"4282","b4.t30.p9.w481",30,1000,4,4,"8",9,481,"3",0.291603717840941
"4283","b4.t30.p9.w483",30,1000,5.33,4,"13",9,483,"2",0.243008835833106
"4284","b4.t30.p9.w488",30,25,0,4,"all",9,488,"2",0.427563528522539
"4285","b4.t30.p9.w490",30,5,0,4,"9",9,490,"3",0.376296892188769
"4286","b4.t30.p9.w498",30,50,0,4,"13",9,498,"1",0.496157728202712
"4287","b4.t30.p9.w502",30,1000,9.33,4,"1",9,502,"2",0.274967485497451
"4288","b4.t30.p9.w505",30,1000,9.33,4,"1",9,505,"3",0.282765999218139
"4289","b4.t30.p9.w506",30,1000,10.67,4,"6",9,506,"3",0.21887780044382
"4290","b4.t30.p9.w507",30,10,0,4,"6",9,507,"2",0.388521528096017
"4291","b4.t30.p9.w508",30,100,0,4,"8",9,508,"3",0.211907399371586
"4292","b4.t30.p9.w509",30,100,0,4,"7",9,509,"1",0.269889923261413
"4293","b4.t30.p9.w512",30,1000,0,4,"9",9,512,"2",0.329392401017483
"4294","b4.t30.p9.w514",30,1000,2.67,4,"8",9,514,"1",0.194393488148374
"4295","b4.t30.p9.w515",30,25,0,4,"15",9,515,"3",0.111689671825023
"4296","b4.t30.p9.w521",30,1,0,4,"9",9,521,"1",0.226525224519947
"4297","b4.t30.p9.w522",30,1000,2.67,4,"6",9,522,"1",0.22529773588164
"4298","b4.t30.p9.w525",30,1000,5.33,4,"4",9,525,"3",0.391500158080271
"4299","b4.t30.p9.w526",30,1000,8,4,"5",9,526,"3",0.219666182251393
"4300","b4.t30.p9.w530",30,1,0,4,"12",9,530,"2",0.262766620078569
"4301","b4.t30.p9.w531",30,0,0,4,"9",9,531,"2",0.127183043135107
"4302","b4.t30.p9.w533",30,0,0,4,"7",9,533,"1",0.239188585560099
"4303","b4.t30.p9.w539",30,1,0,4,"3",9,539,"1",0.27393671104303
"4304","b4.t30.p10.w541",30,400,0,4,"6",10,541,"1",0.118708897235552
"4305","b4.t30.p10.w542",30,1000,1.33,4,"12",10,542,"1",0.331033051489665
"4306","b4.t30.p10.w546",30,400,0,4,"6",10,546,"2",0.25940360796062
"4307","b4.t30.p10.w547",30,700,0,4,"1",10,547,"2",0.248756006413159
"4308","b4.t30.p10.w549",30,1000,9.33,4,"13",10,549,"1",0.0188854933120226
"4309","b4.t30.p10.w551",30,5,0,4,"11",10,551,"3",0.108953261231936
"4310","b4.t30.p10.w552",30,5,0,4,"7",10,552,"2",0.613250896988572
"4311","b4.t30.p10.w553",30,1000,12,4,"7",10,553,"2",0.192498305184897
"4312","b4.t30.p10.w554",30,1000,5.33,4,"12",10,554,"3",0.169277305678936
"4313","b4.t30.p10.w555",30,1000,0,4,"1",10,555,"2",0.371035072849912
"4314","b4.t30.p10.w556",30,100,0,4,"6",10,556,"2",0.759453067211021
"4315","b4.t30.p10.w563",30,5,0,4,"10",10,563,"3",0.454579510788729
"4316","b4.t30.p10.w567",30,1,0,4,"14",10,567,"2",0.390217608309956
"4317","b4.t30.p10.w568",30,1000,0,4,"2",10,568,"2",0.0938540210811185
"4318","b4.t30.p10.w569",30,1000,8,4,"10",10,569,"2",0.103047185314714
"4319","b4.t30.p10.w570",30,400,0,4,"15",10,570,"2",0.332038860566356
"4320","b4.t30.p10.w571",30,10,0,4,"12",10,571,"1",0.201265198014763
"4321","b4.t30.p10.w576",30,50,0,4,"6",10,576,"1",0.471419907896125
"4322","b4.t30.p10.w582",30,50,0,4,"5",10,582,"1",0.245419604670768
"4323","b4.t30.p10.w583",30,0,0,4,"10",10,583,"3",0.177743368916105
"4324","b4.t30.p10.w585",30,10,0,4,"15",10,585,"2",0.148693508053951
"4325","b4.t30.p10.w589",30,5,0,4,"4",10,589,"1",0.145529007340238
"4326","b4.t30.p10.w590",30,100,0,4,"2",10,590,"3",0.16417142275043
"4327","b4.t30.p10.w592",30,1000,12,4,"all",10,592,"1",0.0347872661221371
"4328","b4.t30.p10.w595",30,1,0,4,"4",10,595,"1",0.0244183246733979
"4329","b4.t30.p10.w597",30,1000,9.33,4,"1",10,597,"1",0.0467825639639798
"4330","b4.t30.p10.w599",30,1000,0,4,"5",10,599,"3",0.0802873066048266
"4331","b4.t30.p11.w602",30,1000,4,4,"10",11,602,"1",0.0194135592603906
"4332","b4.t30.p11.w603",30,10,0,4,"8",11,603,"3",-0.00499655981472978
"4333","b4.t30.p11.w604",30,1000,2.67,4,"13",11,604,"1",-0.00962935422001706
"4334","b4.t30.p11.w605",30,25,0,4,"14",11,605,"2",0.0439807794346564
"4335","b4.t30.p11.w607",30,25,0,4,"6",11,607,"3",0.0298269653263404
"4336","b4.t30.p11.w609",30,50,0,4,"7",11,609,"2",0.0251158771486693
"4337","b4.t30.p11.w611",30,50,0,4,"6",11,611,"2",0.0199842907599988
"4338","b4.t30.p11.w612",30,1000,0,4,"6",11,612,"2",0.331074692849769
"4339","b4.t30.p11.w613",30,1000,5.33,4,"13",11,613,"1",0.26640338368019
"4340","b4.t30.p11.w614",30,1000,12,4,"7",11,614,"3",0.0556060770135716
"4341","b4.t30.p11.w615",30,0,0,4,"11",11,615,"1",0.0767343160051142
"4342","b4.t30.p11.w617",30,1000,5.33,4,"7",11,617,"3",0.0838338152301625
"4343","b4.t30.p11.w619",30,1000,10.67,4,"1",11,619,"1",0.0931536204891394
"4344","b4.t30.p11.w620",30,1000,6.67,4,"5",11,620,"1",-0.0033371800051464
"4345","b4.t30.p11.w621",30,1000,9.33,4,"6",11,621,"2",0.0512182296688005
"4346","b4.t30.p11.w622",30,1000,5.33,4,"15",11,622,"2",0.0418809672906521
"4347","b4.t30.p11.w633",30,400,0,4,"8",11,633,"3",0.0603890544421182
"4348","b4.t30.p11.w634",30,1000,1.33,4,"2",11,634,"2",0.0854150665813438
"4349","b4.t30.p11.w637",30,10,0,4,"9",11,637,"2",0.150763388224747
"4350","b4.t30.p11.w639",30,1000,1.33,4,"7",11,639,"2",0.0183609336291455
"4351","b4.t30.p11.w640",30,1,0,4,"2",11,640,"2",0.30146303791253
"4352","b4.t30.p11.w641",30,1000,4,4,"13",11,641,"2",0.0416384449765166
"4353","b4.t30.p11.w644",30,100,0,4,"6",11,644,"1",0.0692589621250535
"4354","b4.t30.p11.w645",30,5,0,4,"6",11,645,"3",0.0524533250928351
"4355","b4.t30.p11.w647",30,1000,9.33,4,"8",11,647,"2",0.0592000080811836
"4356","b4.t30.p11.w648",30,1000,4,4,"3",11,648,"3",0.0323537343470524
"4357","b4.t30.p11.w651",30,1000,10.67,4,"15",11,651,"1",0.0826476206251957
"4358","b4.t30.p11.w652",30,1000,8,4,"1",11,652,"3",0.0107521791247066
"4359","b4.t30.p11.w654",30,1000,5.33,4,"4",11,654,"1",-0.00162329502890031
"4360","b4.t30.p11.w655",30,5,0,4,"12",11,655,"3",0.0033941057882623
"4361","b4.t30.p11.w656",30,1000,5.33,4,"6",11,656,"1",0.0829836969815364
"4362","b4.t30.p11.w657",30,10,0,4,"6",11,657,"1",0.0404616432798854
"4363","b4.t30.p12.w661",30,1000,12,4,"5",12,661,"2",0.0104629199097674
"4364","b4.t30.p12.w664",30,1000,1.33,4,"3",12,664,"1",0.0592105855867504
"4365","b4.t30.p12.w665",30,1000,5.33,4,"10",12,665,"1",0.0575574277005175
"4366","b4.t30.p12.w666",30,5,0,4,"10",12,666,"2",0.0504248771287608
"4367","b4.t30.p12.w668",30,1000,1.33,4,"9",12,668,"2",0.109647004253475
"4368","b4.t30.p12.w669",30,10,0,4,"2",12,669,"3",0.0611552796346027
"4369","b4.t30.p12.w671",30,25,0,4,"7",12,671,"3",0.0657272926151421
"4370","b4.t30.p12.w672",30,1,0,4,"7",12,672,"3",0.0825352645712429
"4371","b4.t30.p12.w673",30,1000,5.33,4,"12",12,673,"1",0.0731433702649337
"4372","b4.t30.p12.w676",30,1000,1.33,4,"2",12,676,"3",0.124931278478341
"4373","b4.t30.p12.w679",30,1000,9.33,4,"5",12,679,"3",0.0507575919734708
"4374","b4.t30.p12.w681",30,1000,0,4,"all",12,681,"1",0.231591599789459
"4375","b4.t30.p12.w682",30,1000,5.33,4,"2",12,682,"2",0.0727931775269399
"4376","b4.t30.p12.w685",30,1000,2.67,4,"11",12,685,"3",0.245707754597395
"4377","b4.t30.p12.w686",30,400,0,4,"5",12,686,"3",0.237878288012047
"4378","b4.t30.p12.w687",30,5,0,4,"1",12,687,"1",0.1704847478375
"4379","b4.t30.p12.w688",30,1000,4,4,"2",12,688,"1",0.15548183426511
"4380","b4.t30.p12.w691",30,400,0,4,"13",12,691,"3",0.13299759320298
"4381","b4.t30.p12.w695",30,1000,8,4,"9",12,695,"3",0.0831075133855538
"4382","b4.t30.p12.w696",30,1000,4,4,"3",12,696,"1",0.242179036289589
"4383","b4.t30.p12.w697",30,1000,10.67,4,"6",12,697,"2",0.063769394646711
"4384","b4.t30.p12.w700",30,1000,6.67,4,"9",12,700,"3",0.0976163003887824
"4385","b4.t30.p12.w701",30,1000,6.67,4,"4",12,701,"2",0.0290882555977203
"4386","b4.t30.p12.w706",30,0,0,4,"all",12,706,"1",0.0953939944323074
"4387","b4.t30.p12.w708",30,1000,2.67,4,"all",12,708,"2",0.057680444197506
"4388","b4.t30.p12.w709",30,400,0,4,"15",12,709,"1",0.111024011684748
"4389","b4.t30.p12.w711",30,100,0,4,"3",12,711,"2",0.028244454310747
"4390","b4.t30.p12.w712",30,1000,2.67,4,"6",12,712,"2",0.110845860855873
"4391","b4.t30.p12.w714",30,50,0,4,"4",12,714,"2",0.0482421105698565
"4392","b4.t30.p12.w718",30,1000,4,4,"11",12,718,"1",0.0359176074906525
"4393","b4.t30.p13.w721",30,1000,10.67,4,"3",13,721,"3",0.0176997919618375
"4394","b4.t30.p13.w722",30,10,0,4,"14",13,722,"3",0.00359292505679937
"4395","b4.t30.p13.w723",30,1000,0,4,"4",13,723,"1",0.0196596096093236
"4396","b4.t30.p13.w726",30,5,0,4,"8",13,726,"1",0.124786900263471
"4397","b4.t30.p13.w727",30,400,0,4,"all",13,727,"2",0.0887864715074544
"4398","b4.t30.p13.w729",30,1000,6.67,4,"9",13,729,"1",0.0802632116766852
"4399","b4.t30.p13.w731",30,1000,8,4,"9",13,731,"1",0.0674247918552121
"4400","b4.t30.p13.w732",30,5,0,4,"8",13,732,"2",0.0226361500616752
"4401","b4.t30.p13.w733",30,1000,8,4,"7",13,733,"3",0.0466512143137809
"4402","b4.t30.p13.w734",30,400,0,4,"12",13,734,"3",0.0744638035338063
"4403","b4.t30.p13.w735",30,1000,1.33,4,"14",13,735,"2",0.153855449207957
"4404","b4.t30.p13.w736",30,1000,0,4,"14",13,736,"2",0.201827707671248
"4405","b4.t30.p13.w740",30,10,0,4,"9",13,740,"1",0.261681954692607
"4406","b4.t30.p13.w747",30,400,0,4,"9",13,747,"3",0.388787801939211
"4407","b4.t30.p13.w749",30,1,0,4,"11",13,749,"2",0.111108016449447
"4408","b4.t30.p13.w750",30,1000,8,4,"2",13,750,"1",0.0554645980585986
"4409","b4.t30.p13.w751",30,1000,5.33,4,"1",13,751,"1",0.158401872411908
"4410","b4.t30.p13.w752",30,25,0,4,"6",13,752,"2",0.154566402969979
"4411","b4.t30.p13.w753",30,1000,2.67,4,"12",13,753,"2",0.14606308397346
"4412","b4.t30.p13.w755",30,1000,12,4,"8",13,755,"2",0.266376006444471
"4413","b4.t30.p13.w756",30,25,0,4,"10",13,756,"2",0.531034425857776
"4414","b4.t30.p13.w762",30,1000,2.67,4,"1",13,762,"3",0.0483688977883639
"4415","b4.t30.p13.w763",30,1,0,4,"1",13,763,"2",0.0997776005484447
"4416","b4.t30.p13.w764",30,1000,12,4,"10",13,764,"1",0.0534508138212103
"4417","b4.t30.p13.w767",30,1000,1.33,4,"3",13,767,"3",0.104221749286989
"4418","b4.t30.p13.w769",30,1000,5.33,4,"9",13,769,"3",0.107581702010909
"4419","b4.t30.p13.w770",30,100,0,4,"14",13,770,"1",0.0789268216092903
"4420","b4.t30.p13.w771",30,1000,10.67,4,"13",13,771,"1",0.0192529087509599
"4421","b4.t30.p13.w773",30,1000,6.67,4,"13",13,773,"2",0.0114176605682184
"4422","b4.t30.p13.w778",30,400,0,4,"13",13,778,"1",0.00840355653399542
"4423","b4.t30.p13.w779",30,1000,12,4,"1",13,779,"3",0.0203812297339728
"4424","b4.t30.p14.w781",30,400,0,4,"15",14,781,"3",0.121642261115169
"4425","b4.t30.p14.w782",30,25,0,4,"3",14,782,"2",0.03885288232063
"4426","b4.t30.p14.w785",30,1,0,4,"2",14,785,"3",0.0378381999633116
"4427","b4.t30.p14.w786",30,1000,5.33,4,"8",14,786,"2",0.0801759036883488
"4428","b4.t30.p14.w787",30,1000,10.67,4,"13",14,787,"2",0.00365319141865203
"4429","b4.t30.p14.w790",30,10,0,4,"10",14,790,"3",0.031108933693737
"4430","b4.t30.p14.w791",30,1000,12,4,"15",14,791,"1",-0.00599488037098346
"4431","b4.t30.p14.w792",30,1000,9.33,4,"14",14,792,"2",0.0385151827991267
"4432","b4.t30.p14.w795",30,1000,0,4,"1",14,795,"3",0.0917679019488474
"4433","b4.t30.p14.w796",30,100,0,4,"5",14,796,"1",0.04720676042556
"4434","b4.t30.p14.w799",30,50,0,4,"8",14,799,"2",-0.00651997001987036
"4435","b4.t30.p14.w800",30,1000,4,4,"5",14,800,"2",0.00757483395364598
"4436","b4.t30.p14.w801",30,1000,5.33,4,"15",14,801,"1",0.111229842390782
"4437","b4.t30.p14.w802",30,5,0,4,"5",14,802,"1",0.219457123405357
"4438","b4.t30.p14.w803",30,25,0,4,"all",14,803,"3",0.233094905218874
"4439","b4.t30.p14.w805",30,10,0,4,"1",14,805,"2",0.0951607658315774
"4440","b4.t30.p14.w807",30,1000,2.67,4,"1",14,807,"1",0.0917989861782194
"4441","b4.t30.p14.w809",30,0,0,4,"11",14,809,"2",0.0641308880134498
"4442","b4.t30.p14.w811",30,1000,4,4,"all",14,811,"2",0.100530602198861
"4443","b4.t30.p14.w812",30,1000,6.67,4,"11",14,812,"1",0.0158570032027486
"4444","b4.t30.p14.w813",30,1000,1.33,4,"8",14,813,"3",-0.00162008581924752
"4445","b4.t30.p14.w814",30,5,0,4,"9",14,814,"2",0.0559606261747216
"4446","b4.t30.p14.w816",30,400,0,4,"3",14,816,"2",0.0497449580191193
"4447","b4.t30.p14.w818",30,1000,6.67,4,"2",14,818,"2",0.0744428889314441
"4448","b4.t30.p14.w819",30,25,0,4,"6",14,819,"1",-0.0113237644295706
"4449","b4.t30.p14.w822",30,1000,12,4,"15",14,822,"2",0.0300104350541509
"4450","b4.t30.p14.w823",30,10,0,4,"3",14,823,"1",-0.00190439065411121
"4451","b4.t30.p14.w825",30,100,0,4,"5",14,825,"2",0.0264584499055268
"4452","b4.t30.p14.w826",30,10,0,4,"3",14,826,"2",0.0132910392524068
"4453","b4.t30.p14.w829",30,5,0,4,"11",14,829,"2",-0.0031997008096516
"4454","b4.t30.p14.w830",30,1000,2.67,4,"8",14,830,"3",0.00300988729345292
"4455","b4.t30.p14.w833",30,400,0,4,"11",14,833,"2",0.00638477839455457
"4456","b4.t30.p14.w834",30,10,0,4,"8",14,834,"2",-0.00397139019811712
"4457","b4.t30.p14.w837",30,1000,6.67,4,"5",14,837,"2",0.0401640705746895
"4458","b4.t30.p15.w845",30,1000,1.33,4,"12",15,845,"2",0.0175531972436672
"4459","b4.t30.p15.w847",30,10,0,4,"7",15,847,"3",-0.00134678545685703
"4460","b4.t30.p15.w848",30,1,0,4,"1",15,848,"3",-0.00546288392087432
